collection_host,collection_key,category,data_element,source,instance_number,inst_id,value
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-30/14:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-30/15:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-30/16:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-30/17:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-30/18:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-30/19:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-30/20:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-30/21:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-30/22:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-30/23:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/00:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/01:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/02:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/03:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/04:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/05:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/06:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/07:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/08:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/09:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/10:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/11:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/12:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/13:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/14:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/15:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/16:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/17:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/18:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/19:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/20:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/21:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/22:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-10-31/23:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/00:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/01:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/02:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/03:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/04:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/05:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/06:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/07:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/08:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/09:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/10:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/11:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/12:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/13:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/14:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/15:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/16:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/17:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/18:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/19:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/20:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/21:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/22:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-01/23:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/00:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/01:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/02:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/03:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/04:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/05:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/06:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/07:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/08:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/09:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/10:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/11:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/12:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/13:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/14:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/15:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/16:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/17:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/18:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/19:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/20:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/21:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/22:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-02/23:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/00:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/01:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/02:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/03:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/04:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/05:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/06:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/07:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/08:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/09:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/10:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/11:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/12:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/13:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/14:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/15:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/16:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/17:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/18:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/19:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/20:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/21:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/22:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-03/23:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/00:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/01:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/02:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/03:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/04:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/05:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/06:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/07:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/08:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/09:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/10:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/11:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/12:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/13:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/14:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/15:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/16:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/17:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/18:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/19:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/20:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/21:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/22:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-04/23:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/00:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/01:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/02:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/03:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/04:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/05:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/06:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/07:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/08:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/09:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/10:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/11:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/12:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/13:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/14:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/15:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/16:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/17:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/18:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/19:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/20:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/21:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/22:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-05/23:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-06/00:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-06/01:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-06/02:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-06/03:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-06/04:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-06/05:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-06/06:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-06/07:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-06/08:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-06/09:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-06/10:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-06/11:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, os_ts, physical_memory_gb, 2020-11-06/12:00:00,                    2,                    0,              708.215
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_tx_perc        , dba_hist_sysstat,                    1,                    0,                 76.2
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_tx_perc        , dba_hist_sysstat,                    2,                    0,                 81.5
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_rx_perc        , dba_hist_sysstat,                    1,                    0,                 23.8
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_rx_perc        , dba_hist_sysstat,                    2,                    0,                 18.5
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_cl_perc        , dba_hist_sysstat,                    1,                    0,                  100
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_cl_perc        , dba_hist_sysstat,                    2,                    0,                  100
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_dl_perc        , dba_hist_sysstat,                    1,                    0,                    0
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_dl_perc        , dba_hist_sysstat,                    2,                    0,                    0
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_peak_bytes     , dba_hist_sysstat,                    1,                    0,             18945247
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_peak_bytes     , dba_hist_sysstat,                    2,                    0,             16047144
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_tx_peak_bytes  , dba_hist_sysstat,                    1,                    0,             17513337
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_tx_peak_bytes  , dba_hist_sysstat,                    2,                    0,             14998160
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_rx_peak_bytes  , dba_hist_sysstat,                    1,                    0,              1431910
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_rx_peak_bytes  , dba_hist_sysstat,                    2,                    0,              1375771
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_999_bytes      , dba_hist_sysstat,                    1,                    0,             18945247
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_999_bytes      , dba_hist_sysstat,                    2,                    0,             16047144
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_tx_99_bytes    , dba_hist_sysstat,                    1,                    0,              5892465
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_tx_99_bytes    , dba_hist_sysstat,                    2,                    0,              6487677
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_rx_99_bytes    , dba_hist_sysstat,                    1,                    0,              1361454
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_rx_99_bytes    , dba_hist_sysstat,                    2,                    0,              1216692
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_99_bytes       , dba_hist_sysstat,                    1,                    0,              6711425
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_99_bytes       , dba_hist_sysstat,                    2,                    0,              7553201
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_tx_99_bytes    , dba_hist_sysstat,                    1,                    0,              5892465
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_tx_99_bytes    , dba_hist_sysstat,                    2,                    0,              6487677
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_rx_99_bytes    , dba_hist_sysstat,                    1,                    0,              1361454
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_rx_99_bytes    , dba_hist_sysstat,                    2,                    0,              1216692
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_97_bytes       , dba_hist_sysstat,                    1,                    0,              6048467
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_97_bytes       , dba_hist_sysstat,                    2,                    0,              5545815
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_tx_97_bytes    , dba_hist_sysstat,                    1,                    0,              5050744
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_tx_97_bytes    , dba_hist_sysstat,                    2,                    0,              4600413
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_rx_97_bytes    , dba_hist_sysstat,                    1,                    0,              1301439
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_rx_97_bytes    , dba_hist_sysstat,                    2,                    0,              1123250
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_95_bytes       , dba_hist_sysstat,                    1,                    0,              5580339
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_95_bytes       , dba_hist_sysstat,                    2,                    0,              5273143
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_tx_95_bytes    , dba_hist_sysstat,                    1,                    0,              4702720
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_tx_95_bytes    , dba_hist_sysstat,                    2,                    0,              4290743
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_rx_95_bytes    , dba_hist_sysstat,                    1,                    0,              1215169
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_rx_95_bytes    , dba_hist_sysstat,                    2,                    0,              1065524
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_90_bytes       , dba_hist_sysstat,                    1,                    0,              2504672
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_90_bytes       , dba_hist_sysstat,                    2,                    0,              2708673
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_tx_90_bytes    , dba_hist_sysstat,                    1,                    0,              1689962
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_tx_90_bytes    , dba_hist_sysstat,                    2,                    0,              1634873
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_rx_90_bytes    , dba_hist_sysstat,                    1,                    0,               977857
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_rx_90_bytes    , dba_hist_sysstat,                    2,                    0,               886987
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_75_bytes       , dba_hist_sysstat,                    1,                    0,              1057017
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_75_bytes       , dba_hist_sysstat,                    2,                    0,               991804
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_tx_75_bytes    , dba_hist_sysstat,                    1,                    0,               838258
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_tx_75_bytes    , dba_hist_sysstat,                    2,                    0,               805018
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_rx_75_bytes    , dba_hist_sysstat,                    1,                    0,               243864
aupp-hroradb-f9exx1, PRD1219183590, nw_perf, nw_rx_75_bytes    , dba_hist_sysstat,                    2,                    0,               168431
