METGROUP, METRIC_ACRONYM  , INST, END_DATE            , VALUE
IOPS    , WREQS           , 1   , 2020-11-04T14:30:05 , 111139414
IOPS    , WREQS           , 1   , 2020-11-04T15:00:08 , 111443102
IOPS    , WREQS           , 1   , 2020-11-04T15:30:10 , 111536912
IOPS    , WREQS           , 1   , 2020-11-04T16:00:13 , 111646459
IOPS    , WREQS           , 1   , 2020-11-04T16:30:16 , 111727212
IOPS    , WREQS           , 1   , 2020-11-04T17:00:18 , 111809336
IOPS    , WREQS           , 1   , 2020-11-04T17:30:21 , 111841226
IOPS    , WREQS           , 1   , 2020-11-04T18:00:24 , 111866259
IOPS    , WREQS           , 1   , 2020-11-04T18:30:29 , 111911743
IOPS    , WREQS           , 1   , 2020-11-04T19:00:34 , 111939141
IOPS    , WREQS           , 1   , 2020-11-04T19:30:38 , 111980851
IOPS    , WREQS           , 1   , 2020-11-04T20:00:42 , 112072225
IOPS    , WREQS           , 1   , 2020-11-04T20:30:45 , 112091100
IOPS    , WREQS           , 1   , 2020-11-04T21:00:48 , 112114244
IOPS    , WREQS           , 1   , 2020-11-04T21:30:01 , 112146588
IOPS    , WREQS           , 1   , 2020-11-04T22:00:04 , 112190071
IOPS    , WREQS           , 1   , 2020-11-04T22:30:06 , 112874967
IOPS    , WREQS           , 1   , 2020-11-04T23:00:09 , 113319567
IOPS    , WREQS           , 1   , 2020-11-04T23:30:02 , 113814514
IOPS    , WREQS           , 1   , 2020-11-05T00:00:05 , 113860450
IOPS    , WREQS           , 1   , 2020-11-05T00:30:07 , 113890652
IOPS    , WREQS           , 1   , 2020-11-05T01:00:10 , 113911692
IOPS    , WREQS           , 1   , 2020-11-05T01:30:13 , 113932355
IOPS    , WREQS           , 1   , 2020-11-05T02:00:16 , 113945576
IOPS    , WREQS           , 1   , 2020-11-05T02:30:19 , 113982699
IOPS    , WREQS           , 1   , 2020-11-05T03:00:22 , 114003378
IOPS    , WREQS           , 1   , 2020-11-05T03:30:25 , 114031896
IOPS    , WREQS           , 1   , 2020-11-05T04:00:28 , 114050936
IOPS    , WREQS           , 1   , 2020-11-05T04:30:31 , 114079557
IOPS    , WREQS           , 1   , 2020-11-05T05:00:33 , 114088202
IOPS    , WREQS           , 1   , 2020-11-05T05:30:37 , 114096388
IOPS    , WREQS           , 1   , 2020-11-05T06:00:40 , 114110799
IOPS    , WREQS           , 1   , 2020-11-05T06:30:43 , 114146155
IOPS    , WREQS           , 1   , 2020-11-05T07:00:46 , 114189297
IOPS    , WREQS           , 1   , 2020-11-05T07:30:49 , 114228546
IOPS    , WREQS           , 1   , 2020-11-05T08:00:51 , 114301468
IOPS    , WREQS           , 1   , 2020-11-05T08:30:54 , 114417907
IOPS    , WREQS           , 1   , 2020-11-05T09:00:00 , 114563146
IOPS    , WREQS           , 1   , 2020-11-05T09:30:02 , 114718294
IOPS    , WREQS           , 1   , 2020-11-05T10:00:03 , 114793620
IOPS    , WREQS           , 1   , 2020-11-05T10:30:05 , 114866307
IOPS    , WREQS           , 1   , 2020-11-05T11:00:08 , 114943109
IOPS    , WREQS           , 1   , 2020-11-05T11:30:11 , 115010554
IOPS    , WREQS           , 1   , 2020-11-05T12:00:13 , 115083195
IOPS    , WREQS           , 1   , 2020-11-05T12:30:16 , 115178272
IOPS    , WREQS           , 1   , 2020-11-05T13:00:19 , 115289113
IOPS    , WREQS           , 1   , 2020-11-05T13:30:21 , 115358111
IOPS    , WREQS           , 1   , 2020-11-05T14:00:24 , 115440551
IOPS    , WREQS           , 1   , 2020-11-05T14:30:26 , 115497451
IOPS    , WREQS           , 1   , 2020-11-05T15:00:29 , 115560568
IOPS    , WREQS           , 1   , 2020-11-05T15:30:31 , 115617884
IOPS    , WREQS           , 1   , 2020-11-05T16:00:34 , 115673801
IOPS    , WREQS           , 1   , 2020-11-05T16:30:37 , 115717802
IOPS    , WREQS           , 1   , 2020-11-05T17:00:40 , 115802959
IOPS    , WREQS           , 1   , 2020-11-05T17:30:43 , 115845009
IOPS    , WREQS           , 1   , 2020-11-05T18:00:46 , 115870713
IOPS    , WREQS           , 1   , 2020-11-05T18:30:48 , 115896315
IOPS    , WREQS           , 1   , 2020-11-05T19:00:51 , 115930064
IOPS    , WREQS           , 1   , 2020-11-05T19:30:02 , 116005949
IOPS    , WREQS           , 1   , 2020-11-05T20:00:06 , 116022088
IOPS    , WREQS           , 1   , 2020-11-05T20:30:09 , 116034424
IOPS    , WREQS           , 1   , 2020-11-05T21:00:01 , 116146208
IOPS    , WREQS           , 1   , 2020-11-05T21:30:03 , 116191828
IOPS    , WREQS           , 1   , 2020-11-05T22:00:06 , 116211810
IOPS    , WREQS           , 1   , 2020-11-05T22:30:09 , 116805515
IOPS    , WREQS           , 1   , 2020-11-05T23:00:12 , 117535033
IOPS    , WREQS           , 1   , 2020-11-05T23:30:15 , 117847195
IOPS    , WREQS           , 1   , 2020-11-06T00:00:17 , 117885850
IOPS    , WREQS           , 1   , 2020-11-06T00:30:20 , 117906904
IOPS    , WREQS           , 1   , 2020-11-06T01:00:22 , 117926862
IOPS    , WREQS           , 1   , 2020-11-06T01:30:25 , 117943504
IOPS    , WREQS           , 1   , 2020-11-06T02:00:27 , 117955877
IOPS    , WREQS           , 1   , 2020-11-06T02:30:30 , 117995581
IOPS    , WREQS           , 1   , 2020-11-06T03:00:33 , 118012758
IOPS    , WREQS           , 1   , 2020-11-06T03:30:36 , 118044135
IOPS    , WREQS           , 1   , 2020-11-06T04:00:38 , 118062304
IOPS    , WREQS           , 1   , 2020-11-06T04:30:41 , 118163751
IOPS    , WREQS           , 1   , 2020-11-06T05:00:44 , 118173304
IOPS    , WREQS           , 1   , 2020-11-06T05:30:46 , 118182189
IOPS    , WREQS           , 1   , 2020-11-06T06:00:00 , 118190602
IOPS    , WREQS           , 1   , 2020-11-06T06:30:03 , 118210104
IOPS    , WREQS           , 1   , 2020-11-06T07:00:07 , 118244463
IOPS    , WREQS           , 1   , 2020-11-06T07:30:10 , 118343230
IOPS    , WREQS           , 1   , 2020-11-06T08:00:13 , 118393621
IOPS    , WREQS           , 1   , 2020-11-06T08:30:02 , 118464898
IOPS    , WREQS           , 1   , 2020-11-06T09:00:05 , 118529665
IOPS    , WREQS           , 1   , 2020-11-06T09:30:08 , 118601564
IOPS    , WREQS           , 1   , 2020-11-06T10:00:10 , 118752843
IOPS    , WREQS           , 1   , 2020-11-06T10:30:13 , 118843396
IOPS    , WREQS           , 1   , 2020-11-06T11:00:16 , 118959885
IOPS    , WREQS           , 2   , 2020-10-29T12:00:48 , 113940134
IOPS    , WREQS           , 2   , 2020-10-29T12:30:51 , 113987005
IOPS    , WREQS           , 2   , 2020-10-29T13:00:54 , 114051059
IOPS    , WREQS           , 2   , 2020-10-29T13:30:02 , 114255367
IOPS    , WREQS           , 2   , 2020-10-29T14:00:05 , 114716537
IOPS    , WREQS           , 2   , 2020-10-29T14:30:01 , 114877337
IOPS    , WREQS           , 2   , 2020-10-29T15:00:03 , 114958415
IOPS    , WREQS           , 2   , 2020-10-29T15:30:06 , 115088241
IOPS    , WREQS           , 2   , 2020-10-29T16:00:08 , 115141454
IOPS    , WREQS           , 2   , 2020-10-29T16:30:11 , 115188234
IOPS    , WREQS           , 2   , 2020-10-29T17:00:13 , 115235782
IOPS    , WREQS           , 2   , 2020-10-29T17:30:15 , 115263992
IOPS    , WREQS           , 2   , 2020-10-29T18:00:18 , 115285681
IOPS    , WREQS           , 2   , 2020-10-29T18:30:20 , 115306551
IOPS    , WREQS           , 2   , 2020-10-29T19:00:23 , 115398575
IOPS    , WREQS           , 2   , 2020-10-29T19:30:25 , 115455020
IOPS    , WREQS           , 2   , 2020-10-29T20:00:28 , 115940596
IOPS    , WREQS           , 2   , 2020-10-29T20:30:31 , 116123211
IOPS    , WREQS           , 2   , 2020-10-29T21:00:33 , 116152730
IOPS    , WREQS           , 2   , 2020-10-29T21:30:35 , 116178893
IOPS    , WREQS           , 2   , 2020-10-29T22:00:38 , 116206451
IOPS    , WREQS           , 2   , 2020-10-29T22:30:40 , 117116704
IOPS    , WREQS           , 2   , 2020-10-29T23:00:43 , 118123136
IOPS    , WREQS           , 2   , 2020-10-29T23:30:00 , 118147945
IOPS    , WREQS           , 2   , 2020-10-30T00:00:03 , 118261095
IOPS    , WREQS           , 2   , 2020-10-30T00:30:05 , 118293812
IOPS    , WREQS           , 2   , 2020-10-30T01:00:07 , 118314895
IOPS    , WREQS           , 2   , 2020-10-30T01:30:10 , 118334193
IOPS    , WREQS           , 2   , 2020-10-30T02:00:12 , 118347102
IOPS    , WREQS           , 2   , 2020-10-30T02:30:00 , 118361076
IOPS    , WREQS           , 2   , 2020-10-30T03:00:03 , 118378722
IOPS    , WREQS           , 2   , 2020-10-30T03:30:05 , 118407511
IOPS    , WREQS           , 2   , 2020-10-30T04:00:08 , 118428588
IOPS    , WREQS           , 2   , 2020-10-30T04:30:10 , 118437731
IOPS    , WREQS           , 2   , 2020-10-30T05:00:12 , 118449158
IOPS    , WREQS           , 2   , 2020-10-30T05:30:15 , 118550306
IOPS    , WREQS           , 2   , 2020-10-30T06:00:18 , 118564500
IOPS    , WREQS           , 2   , 2020-10-30T06:30:21 , 118596588
IOPS    , WREQS           , 2   , 2020-10-30T07:00:23 , 118682300
IOPS    , WREQS           , 2   , 2020-10-30T07:30:26 , 118716973
IOPS    , WREQS           , 2   , 2020-10-30T08:00:28 , 118758061
IOPS    , WREQS           , 2   , 2020-10-30T08:30:31 , 118811411
IOPS    , WREQS           , 2   , 2020-10-30T09:00:33 , 118878827
IOPS    , WREQS           , 2   , 2020-10-30T09:30:36 , 118957240
IOPS    , WREQS           , 2   , 2020-10-30T10:00:38 , 119129572
IOPS    , WREQS           , 2   , 2020-10-30T10:30:41 , 119229247
IOPS    , WREQS           , 2   , 2020-10-30T11:00:43 , 119349733
IOPS    , WREQS           , 2   , 2020-10-30T11:30:46 , 119446848
IOPS    , WREQS           , 2   , 2020-10-30T12:00:01 , 119538808
IOPS    , WREQS           , 2   , 2020-10-30T12:30:03 , 119659603
IOPS    , WREQS           , 2   , 2020-10-30T13:00:06 , 119782645
IOPS    , WREQS           , 2   , 2020-10-30T13:30:09 , 119882449
IOPS    , WREQS           , 2   , 2020-10-30T14:00:11 , 119967991
IOPS    , WREQS           , 2   , 2020-10-30T14:30:00 , 120029871
IOPS    , WREQS           , 2   , 2020-10-30T15:00:03 , 120351185
IOPS    , WREQS           , 2   , 2020-10-30T15:30:05 , 120628524
IOPS    , WREQS           , 2   , 2020-10-30T16:00:07 , 120697167
IOPS    , WREQS           , 2   , 2020-10-30T16:30:10 , 120737970
IOPS    , WREQS           , 2   , 2020-10-30T17:00:12 , 120837307
IOPS    , WREQS           , 2   , 2020-10-30T17:30:14 , 120866138
IOPS    , WREQS           , 2   , 2020-10-30T18:00:17 , 120883574
IOPS    , WREQS           , 2   , 2020-10-30T18:30:19 , 120896474
IOPS    , WREQS           , 2   , 2020-10-30T19:00:22 , 121041909
IOPS    , WREQS           , 2   , 2020-10-30T19:30:24 , 121111261
IOPS    , WREQS           , 2   , 2020-10-30T20:00:27 , 121199281
IOPS    , WREQS           , 2   , 2020-10-30T20:30:29 , 121231934
IOPS    , WREQS           , 2   , 2020-10-30T21:00:33 , 121280771
IOPS    , WREQS           , 2   , 2020-10-30T21:30:36 , 121296521
IOPS    , WREQS           , 2   , 2020-10-30T22:00:39 , 121316026
IOPS    , WREQS           , 2   , 2020-10-30T22:30:00 , 121344846
IOPS    , WREQS           , 2   , 2020-10-30T23:00:03 , 121953483
IOPS    , WREQS           , 2   , 2020-10-30T23:30:05 , 122911504
IOPS    , WREQS           , 2   , 2020-10-31T00:00:07 , 123315649
IOPS    , WREQS           , 2   , 2020-10-31T00:30:10 , 124322659
IOPS    , WREQS           , 2   , 2020-10-31T01:00:12 , 125043933
IOPS    , WREQS           , 2   , 2020-10-31T01:30:15 , 126436296
IOPS    , WREQS           , 2   , 2020-10-31T02:00:00 , 126583162
IOPS    , WREQS           , 2   , 2020-10-31T02:30:03 , 126909948
IOPS    , WREQS           , 2   , 2020-10-31T03:00:05 , 126926885
IOPS    , WREQS           , 2   , 2020-10-31T03:30:08 , 127232034
IOPS    , WREQS           , 2   , 2020-10-31T04:00:10 , 127259654
IOPS    , WREQS           , 2   , 2020-10-31T04:30:12 , 127267732
IOPS    , WREQS           , 2   , 2020-10-31T05:00:15 , 127278060
IOPS    , WREQS           , 2   , 2020-10-31T05:30:18 , 127430529
IOPS    , WREQS           , 2   , 2020-10-31T06:00:20 , 127447795
IOPS    , WREQS           , 2   , 2020-10-31T06:30:23 , 127471130
IOPS    , WREQS           , 2   , 2020-10-31T07:00:26 , 127490791
IOPS    , WREQS           , 2   , 2020-10-31T07:30:29 , 127574037
IOPS    , WREQS           , 2   , 2020-10-31T08:00:31 , 127595005
IOPS    , WREQS           , 2   , 2020-10-31T08:30:34 , 127626814
IOPS    , WREQS           , 2   , 2020-10-31T09:00:36 , 127654159
IOPS    , WREQS           , 2   , 2020-10-31T09:30:38 , 127681360
IOPS    , WREQS           , 2   , 2020-10-31T10:00:41 , 127705242
IOPS    , WREQS           , 2   , 2020-10-31T10:30:43 , 127727206
IOPS    , WREQS           , 2   , 2020-10-31T11:00:01 , 127751744
IOPS    , WREQS           , 2   , 2020-10-31T11:30:03 , 127774969
IOPS    , WREQS           , 2   , 2020-10-31T12:00:05 , 127796655
IOPS    , WREQS           , 2   , 2020-10-31T12:30:08 , 127812332
IOPS    , WREQS           , 2   , 2020-10-31T13:00:10 , 127824486
IOPS    , WREQS           , 2   , 2020-10-31T13:30:13 , 127870399
IOPS    , WREQS           , 2   , 2020-10-31T14:00:01 , 127947192
IOPS    , WREQS           , 2   , 2020-10-31T14:30:04 , 128115042
IOPS    , WREQS           , 2   , 2020-10-31T15:00:07 , 128298595
IOPS    , WREQS           , 2   , 2020-10-31T15:30:10 , 128352080
IOPS    , WREQS           , 2   , 2020-10-31T16:00:12 , 128364698
IOPS    , WREQS           , 2   , 2020-10-31T16:30:14 , 128376530
IOPS    , WREQS           , 2   , 2020-10-31T17:00:16 , 128456299
IOPS    , WREQS           , 2   , 2020-10-31T17:30:19 , 128491275
IOPS    , WREQS           , 2   , 2020-10-31T18:00:21 , 128517296
IOPS    , WREQS           , 2   , 2020-10-31T18:30:23 , 128534666
IOPS    , WREQS           , 2   , 2020-10-31T19:00:26 , 128574631
IOPS    , WREQS           , 2   , 2020-10-31T19:30:32 , 128623950
IOPS    , WREQS           , 2   , 2020-10-31T20:00:37 , 128665757
IOPS    , WREQS           , 2   , 2020-10-31T20:30:40 , 128690284
IOPS    , WREQS           , 2   , 2020-10-31T21:00:45 , 128735142
IOPS    , WREQS           , 2   , 2020-10-31T21:30:49 , 128765823
IOPS    , WREQS           , 2   , 2020-10-31T22:00:51 , 128776549
IOPS    , WREQS           , 2   , 2020-10-31T22:30:53 , 128784076
IOPS    , WREQS           , 2   , 2020-10-31T23:00:56 , 128794172
IOPS    , WREQS           , 2   , 2020-10-31T23:30:01 , 128801679
IOPS    , WREQS           , 2   , 2020-11-01T00:00:01 , 128819773
IOPS    , WREQS           , 2   , 2020-11-01T00:30:04 , 128838091
IOPS    , WREQS           , 2   , 2020-11-01T01:00:07 , 128845500
IOPS    , WREQS           , 2   , 2020-11-01T01:00:12 , 128875884
IOPS    , WREQS           , 2   , 2020-11-01T01:30:10 , 128868481
IOPS    , WREQS           , 2   , 2020-11-01T01:30:14 , 128883685
IOPS    , WREQS           , 2   , 2020-11-01T02:00:17 , 128891734
IOPS    , WREQS           , 2   , 2020-11-01T02:30:19 , 128904370
IOPS    , WREQS           , 2   , 2020-11-01T03:00:22 , 128912595
IOPS    , WREQS           , 2   , 2020-11-01T03:30:24 , 129287972
IOPS    , WREQS           , 2   , 2020-11-01T04:00:26 , 129756456
IOPS    , WREQS           , 2   , 2020-11-01T04:30:29 , 130227177
IOPS    , WREQS           , 2   , 2020-11-01T05:00:33 , 130644558
IOPS    , WREQS           , 2   , 2020-11-01T05:30:37 , 131166372
IOPS    , WREQS           , 2   , 2020-11-01T06:00:40 , 131383142
IOPS    , WREQS           , 2   , 2020-11-01T06:30:43 , 131614825
IOPS    , WREQS           , 2   , 2020-11-01T07:00:46 , 131802723
IOPS    , WREQS           , 2   , 2020-11-01T07:30:49 , 131978361
IOPS    , WREQS           , 2   , 2020-11-01T08:00:51 , 132068174
IOPS    , WREQS           , 2   , 2020-11-01T08:30:53 , 132078873
IOPS    , WREQS           , 2   , 2020-11-01T09:00:56 , 132089704
IOPS    , WREQS           , 2   , 2020-11-01T09:30:58 , 132100429
IOPS    , WREQS           , 2   , 2020-11-01T10:00:00 , 132115870
IOPS    , WREQS           , 2   , 2020-11-01T10:30:03 , 132125279
IOPS    , WREQS           , 2   , 2020-11-01T11:00:05 , 132136517
IOPS    , WREQS           , 2   , 2020-11-01T11:30:07 , 132151425
IOPS    , WREQS           , 2   , 2020-11-01T12:00:09 , 132181482
IOPS    , WREQS           , 2   , 2020-11-01T12:30:12 , 132190072
IOPS    , WREQS           , 2   , 2020-11-01T13:00:14 , 132201985
IOPS    , WREQS           , 2   , 2020-11-01T13:30:16 , 132215206
IOPS    , WREQS           , 2   , 2020-11-01T14:00:19 , 132290600
IOPS    , WREQS           , 2   , 2020-11-01T14:30:21 , 132307660
IOPS    , WREQS           , 2   , 2020-11-01T15:00:23 , 132319907
IOPS    , WREQS           , 2   , 2020-11-01T15:30:26 , 132328212
IOPS    , WREQS           , 2   , 2020-11-01T16:00:28 , 132335756
IOPS    , WREQS           , 2   , 2020-11-01T16:30:30 , 132342925
IOPS    , WREQS           , 2   , 2020-11-01T17:00:33 , 132417047
IOPS    , WREQS           , 2   , 2020-11-01T17:30:35 , 132425748
IOPS    , WREQS           , 2   , 2020-11-01T18:00:37 , 132473733
IOPS    , WREQS           , 2   , 2020-11-01T18:30:40 , 132505907
IOPS    , WREQS           , 2   , 2020-11-01T19:00:42 , 132573531
IOPS    , WREQS           , 2   , 2020-11-01T19:30:45 , 132600269
IOPS    , WREQS           , 2   , 2020-11-01T20:00:03 , 132644723
IOPS    , WREQS           , 2   , 2020-11-01T20:30:06 , 132674187
IOPS    , WREQS           , 2   , 2020-11-01T21:00:08 , 132682466
IOPS    , WREQS           , 2   , 2020-11-01T21:30:11 , 132694726
IOPS    , WREQS           , 2   , 2020-11-01T22:00:14 , 132843910
IOPS    , WREQS           , 2   , 2020-11-01T22:30:16 , 133474593
IOPS    , WREQS           , 2   , 2020-11-01T23:00:01 , 134744372
IOPS    , WREQS           , 2   , 2020-11-01T23:30:04 , 135855266
IOPS    , WREQS           , 2   , 2020-11-02T00:00:06 , 136295831
IOPS    , WREQS           , 2   , 2020-11-02T00:30:09 , 137281915
IOPS    , WREQS           , 2   , 2020-11-02T01:00:11 , 138085196
IOPS    , WREQS           , 2   , 2020-11-02T01:30:13 , 139240467
IOPS    , WREQS           , 2   , 2020-11-02T02:00:16 , 139429408
IOPS    , WREQS           , 2   , 2020-11-02T02:30:18 , 139793488
IOPS    , WREQS           , 2   , 2020-11-02T03:00:20 , 140118828
IOPS    , WREQS           , 2   , 2020-11-02T03:30:23 , 140702724
IOPS    , WREQS           , 2   , 2020-11-02T04:00:26 , 141940691
IOPS    , WREQS           , 2   , 2020-11-02T04:30:29 , 142581302
IOPS    , WREQS           , 2   , 2020-11-02T05:00:32 , 143147771
IOPS    , WREQS           , 2   , 2020-11-02T05:30:34 , 143537010
IOPS    , WREQS           , 2   , 2020-11-02T06:00:37 , 143704798
IOPS    , WREQS           , 2   , 2020-11-02T06:30:01 , 143744331
IOPS    , WREQS           , 2   , 2020-11-02T07:00:04 , 143788765
IOPS    , WREQS           , 2   , 2020-11-02T07:30:06 , 143833589
IOPS    , WREQS           , 2   , 2020-11-02T08:00:09 , 143910213
IOPS    , WREQS           , 2   , 2020-11-02T08:30:11 , 143955507
IOPS    , WREQS           , 2   , 2020-11-02T09:00:14 , 144016516
IOPS    , WREQS           , 2   , 2020-11-02T09:30:16 , 144066060
IOPS    , WREQS           , 2   , 2020-11-02T10:00:19 , 144163288
IOPS    , WREQS           , 2   , 2020-11-02T10:30:21 , 144264531
IOPS    , WREQS           , 2   , 2020-11-02T11:00:01 , 144548664
IOPS    , WREQS           , 2   , 2020-11-02T11:30:03 , 144818600
IOPS    , WREQS           , 2   , 2020-11-02T12:00:06 , 145045565
IOPS    , WREQS           , 2   , 2020-11-02T12:30:09 , 145455756
IOPS    , WREQS           , 2   , 2020-11-02T13:00:11 , 145552580
IOPS    , WREQS           , 2   , 2020-11-02T13:30:13 , 145595230
IOPS    , WREQS           , 2   , 2020-11-02T14:00:16 , 145655237
IOPS    , WREQS           , 2   , 2020-11-02T14:30:18 , 145769456
IOPS    , WREQS           , 2   , 2020-11-02T15:00:21 , 145830865
IOPS    , WREQS           , 2   , 2020-11-02T15:30:23 , 145875528
IOPS    , WREQS           , 2   , 2020-11-02T16:00:25 , 145951188
IOPS    , WREQS           , 2   , 2020-11-02T16:30:28 , 145999772
IOPS    , WREQS           , 2   , 2020-11-02T17:00:30 , 146105133
IOPS    , WREQS           , 2   , 2020-11-02T17:30:33 , 146201621
IOPS    , WREQS           , 2   , 2020-11-02T18:00:36 , 146300522
IOPS    , WREQS           , 2   , 2020-11-02T18:30:04 , 146352174
IOPS    , WREQS           , 2   , 2020-11-02T19:00:10 , 146512760
